product_id,category_code,brand
2701982,appliances.kitchen.refrigerators,optima
6301848,appliances.kitchen.kettle,galaxy
3900599,appliances.environment.water_heater,ariston
9900216,electronics.video.projector,optoma
11600356,computers.desktop,microlab
9100270,computers.peripherals.mouse,steelseries
21411543,electronics.clocks,diesel
1201529,electronics.tablet,bq
2501033,appliances.kitchen.oven,samsung
28401073,accessories.bag,respect
5000238,appliances.sewing_machine,jaguar
21800266,computers.peripherals.mouse,acme
9101485,computers.peripherals.mouse,trust
9200609,computers.peripherals.keyboard,genius
100016861,appliances.kitchen.microwave,samsung
6500940,computers.components.motherboard,asus
2300254,electronics.camera.video,xiaomi
6500934,computers.components.motherboard,asrock
5801063,electronics.audio.subwoofer,focal
4201283,appliances.environment.air_conditioner,beko
18300598,accessories.bag,continent
2900763,appliances.kitchen.microwave,panasonic
2900879,appliances.kitchen.microwave,smeg
6301955,appliances.kitchen.kettle,scarlett
30900452,computers.components.cooler,acd
4201055,appliances.environment.air_conditioner,midea
21411285,electronics.clocks,bomberg
9700212,computers.components.power_supply,roeyuta
100021647,electronics.video.tv,artel
21407210,electronics.clocks,tissot
1306607,computers.notebook,lenovo
21405624,electronics.clocks,fossil
2501716,appliances.kitchen.oven,darina
11700321,electronics.audio.acoustic,sony
6201072,appliances.environment.air_heater,hintek
21400324,electronics.clocks,casio
9101504,computers.peripherals.mouse,logitech
21400193,electronics.clocks,casio
21401518,electronics.clocks,casio
21410282,electronics.clocks,adriatica
21401176,electronics.clocks,casio
5600068,appliances.environment.air_heater,ballu
6801006,computers.components.hdd,transcend
100017475,electronics.smartphone,inoi
6302117,appliances.kitchen.kettle,vitek
4501712,appliances.kitchen.hob,beko
2400298,appliances.kitchen.hood,gorenje
32900149,accessories.bag,salmo
2401831,appliances.kitchen.hood,oasis
18900229,electronics.camera.photo,panasonic
6200570,appliances.environment.air_heater,greentek
8700592,appliances.personal.hair_cutter,panasonic
4200818,appliances.environment.air_conditioner,almacom
21405289,electronics.clocks,armani
3100619,appliances.kitchen.blender,lumme
8801077,electronics.telephone,texet
100003515,electronics.clocks,fossil
28401291,accessories.bag,karya
2401546,appliances.kitchen.hood,turbo
21411031,electronics.clocks,skagen
9101371,computers.peripherals.mouse,acer
100023211,electronics.tablet,lenovo
28401234,accessories.bag,karya
2401275,appliances.kitchen.hood,elica
4501809,appliances.kitchen.hob,smeg
6600394,computers.components.memory,geil
2701743,appliances.kitchen.refrigerators,pozis
14100186,electronics.audio.acoustic,homage
4804077,electronics.audio.headphone,inkax
21411645,electronics.clocks,versace
4801212,electronics.audio.headphone,yamaha
4803904,electronics.audio.headphone,xiaomi
28401425,accessories.bag,coccinelle
1700976,computers.peripherals.monitor,samsung
5800583,electronics.audio.subwoofer,morel
1307399,computers.notebook,hp
18300058,accessories.bag,continent
3100755,appliances.kitchen.blender,redmond
4804721,electronics.audio.headphone,panasonic
4200629,appliances.environment.air_conditioner,almacom
9200501,computers.peripherals.keyboard,steelseries
9101645,computers.peripherals.mouse,sven
5000733,appliances.sewing_machine,janome
4802031,electronics.audio.headphone,trust
10900222,appliances.kitchen.mixer,moulinex
100011623,appliances.kitchen.refrigerators,midea
4802438,electronics.audio.headphone,steelseries
1480653,computers.desktop,hp
1307424,computers.notebook,lenovo
28400731,accessories.bag,karya
1307460,computers.notebook,hp
21400368,electronics.clocks,boccia
11000265,appliances.kitchen.toster,smeg
21800099,computers.peripherals.mouse,hp
100015436,appliances.kitchen.kettle,centek
1701054,computers.peripherals.monitor,hp
52900039,accessories.bag,stanley
21411062,electronics.clocks,romanson
21404750,electronics.clocks,orient
1307118,computers.notebook,hp
4804641,electronics.audio.headphone,sony
21406425,electronics.clocks,dkny
8800736,electronics.telephone,irbis
4804162,electronics.audio.headphone,redragon
4500799,appliances.kitchen.hob,whirlpool
4201068,appliances.environment.air_conditioner,midea
9200773,computers.peripherals.keyboard,msi
4802855,electronics.audio.headphone,jbl
2402919,appliances.kitchen.hood,elikor
2500635,appliances.kitchen.oven,gefest
1004579,electronics.smartphone,irbis
100013832,electronics.clocks,oris
1401959,computers.desktop,basic
2501714,appliances.kitchen.oven,darina
21411491,electronics.clocks,armani
21404734,electronics.clocks,orient
21400008,electronics.clocks,adriatica
6501083,computers.components.motherboard,asus
6302111,appliances.kitchen.kettle,scarlett
21407945,electronics.clocks,casio
22400266,electronics.audio.microphone,sennheiser
1306428,computers.notebook,asus
21401388,electronics.clocks,casio
14100209,electronics.audio.acoustic,cort
28300578,accessories.wallet,petek
21411832,electronics.clocks,danielklein
28300603,accessories.wallet,karya
5801495,electronics.audio.subwoofer,kicx
17800314,computers.desktop,chairman
9100348,computers.peripherals.mouse,logitech
18301082,accessories.bag,xiaomi
6300773,appliances.kitchen.kettle,vitek
2401142,appliances.kitchen.hood,mbs
1701467,computers.peripherals.monitor,aorus
3900846,appliances.environment.water_heater,garanterm
3200398,appliances.kitchen.meat_grinder,galaxy
22400154,electronics.audio.microphone,ritmix
1801840,electronics.video.tv,saturn
18300267,accessories.bag,rivacase
1003815,electronics.smartphone,huawei
28300606,accessories.wallet,karya
1701121,computers.peripherals.monitor,viewsonic
3900440,appliances.environment.water_heater,ariston
10900191,appliances.kitchen.mixer,kitchenaid
3601134,appliances.kitchen.washer,candy
3601298,appliances.kitchen.washer,whirlpool
6301376,appliances.kitchen.kettle,bene
4502343,appliances.kitchen.hob,dauscher
3700591,appliances.environment.vacuum,vitek
8700349,appliances.personal.hair_cutter,vitek
5801206,electronics.audio.subwoofer,hertz
3800414,appliances.iron,panasonic
4502736,appliances.kitchen.hob,dauscher
1305467,computers.notebook,hp
21800275,computers.peripherals.mouse,x-game
6301914,appliances.kitchen.kettle,scarlett
100016616,computers.components.memory,adata
3701290,appliances.environment.vacuum,dyson
19300060,appliances.ironing_board,perilla
11300015,electronics.telephone,panasonic
21407655,electronics.clocks,casio
11200223,appliances.personal.scales,tefal
6700943,computers.components.videocards,gigabyte
22400114,electronics.audio.microphone,peavey
21404712,electronics.clocks,orient
2800244,appliances.kitchen.refrigerators,leadbros
4400264,appliances.kitchen.coffee_machine,bork
32900132,accessories.bag,rapala
4801994,electronics.audio.headphone,beats
9100894,computers.peripherals.mouse,sven
21411458,electronics.clocks,armani
11700444,electronics.audio.acoustic,electro-voice
5800932,electronics.audio.subwoofer,hertz
21401194,electronics.clocks,casio
5801313,electronics.audio.subwoofer,hertz
6501115,computers.components.motherboard,gigabyte
21405680,electronics.clocks,diesel
4600575,appliances.kitchen.dishwasher,hansa
28300461,accessories.wallet,karya
21400765,electronics.clocks,casio
1401643,computers.desktop,hp
100011236,computers.notebook,dell
9101423,computers.peripherals.mouse,steelseries
4802236,electronics.audio.headphone,jbl
21400445,electronics.clocks,boccia
4200889,appliances.environment.air_conditioner,lg
3101087,appliances.kitchen.blender,kitchenaid
11600192,computers.desktop,microlab
1201249,electronics.tablet,apple
2900664,appliances.kitchen.microwave,smeg
9700346,computers.components.power_supply,gamemax
21400097,electronics.clocks,casio
4803237,electronics.audio.headphone,jabra
6200072,appliances.environment.air_heater,ballu
21403799,electronics.clocks,casio
4501357,appliances.kitchen.hob,darina
2402814,appliances.kitchen.hood,smeg
21400137,electronics.clocks,casio
21409464,electronics.clocks,casio
3800199,appliances.iron,panasonic
9100985,computers.peripherals.mouse,rapoo
8800328,electronics.telephone,philips
9101497,computers.peripherals.mouse,logitech
11200276,appliances.personal.scales,saturn
6600784,computers.components.memory,transcend
21410975,electronics.clocks,swatch
2402937,appliances.kitchen.hood,kuppersberg
11200517,appliances.personal.scales,sakura
21405107,electronics.clocks,skagen
28400301,accessories.bag,karya
18900204,electronics.camera.photo,canon
2701025,appliances.kitchen.refrigerators,leadbros
1304021,computers.notebook,hp
8700036,appliances.personal.hair_cutter,philips
1306182,computers.notebook,acer
2702646,appliances.kitchen.refrigerators,samsung
21401434,electronics.clocks,casio
3100848,appliances.kitchen.blender,galaxy
18300873,accessories.bag,roncato
4502755,appliances.kitchen.hob,dauscher
4200959,appliances.environment.air_conditioner,samsung
2702594,appliances.kitchen.refrigerators,lg
3100947,appliances.kitchen.blender,smeg
32900150,accessories.bag,salmo
9200588,computers.peripherals.keyboard,microsoft
18300410,accessories.bag,continent
28400025,accessories.bag,respect
4802365,electronics.audio.headphone,bose
1004280,electronics.smartphone,bq
4501354,appliances.kitchen.hob,gefest
1600250,computers.peripherals.printer,hp
6200760,appliances.environment.air_heater,polaris
3101058,appliances.kitchen.blender,kitchenaid
5801711,electronics.audio.subwoofer,fsd
21407600,electronics.clocks,certina
11700137,electronics.audio.acoustic,yamaha
5100803,electronics.clocks,alpina
21405968,electronics.clocks,fossil
21403955,electronics.clocks,casio
5000156,appliances.sewing_machine,brother
6500828,computers.components.motherboard,asus
4801188,electronics.audio.headphone,defender
6801407,computers.components.hdd,gigabyte
6300654,appliances.kitchen.kettle,vitek
2400468,appliances.kitchen.hood,crown
4600613,appliances.kitchen.dishwasher,bosch
9101410,computers.peripherals.mouse,genius
2501606,appliances.kitchen.oven,candy
1306685,computers.notebook,asus
4803010,electronics.audio.headphone,ritmix
8700233,appliances.personal.hair_cutter,vitek
5801565,electronics.audio.subwoofer,kicx
6301509,appliances.kitchen.kettle,saturn
4802640,electronics.audio.headphone,sony
21411726,electronics.clocks,adriatica
1801825,electronics.video.tv,shivaki
4500633,appliances.kitchen.hob,whirlpool
2702409,appliances.kitchen.refrigerators,cavanova
3900051,appliances.environment.water_heater,thermex
3801219,appliances.iron,polti
2501916,appliances.kitchen.oven,smeg
18301085,accessories.bag,xiaomi
11600069,computers.desktop,edifier
2502114,appliances.kitchen.oven,gorenje
6701032,computers.components.videocards,msi
100007579,electronics.clocks,jacqueslemans
21800022,computers.peripherals.mouse,razer
9100446,computers.peripherals.mouse,delux
21401199,electronics.clocks,casio
21408130,electronics.clocks,orient
1801140,electronics.video.tv,yasin
4802355,electronics.audio.headphone,xiaomi
1307393,computers.notebook,dell
9100917,computers.peripherals.mouse,delux
18300733,accessories.bag,xiaomi
2702661,appliances.kitchen.refrigerators,haier
21411698,electronics.clocks,danielklein
9101234,computers.peripherals.mouse,canyon
21400064,electronics.clocks,casio
17800020,computers.desktop,thermaltake
6600693,computers.components.memory,ballistix
21404711,electronics.clocks,orient
17800185,computers.desktop,barneo
4501934,appliances.kitchen.hob,electrolux
100001637,electronics.clocks,diesel
21408503,electronics.clocks,fossil
6700897,computers.components.videocards,gigabyte
4802240,electronics.audio.headphone,jbl
28300730,accessories.wallet,muqajankz
21403328,electronics.clocks,adriatica
21411695,electronics.clocks,adriatica
100009640,electronics.clocks,qq
9100573,computers.peripherals.mouse,genius
21406061,electronics.clocks,versace
1304644,computers.notebook,apple
21408807,electronics.clocks,roamer
5100825,electronics.clocks,garmin
28401150,accessories.bag,karya
4800761,electronics.audio.headphone,sennheiser
30900312,computers.components.cooler,gamemax
21401956,electronics.clocks,orient
21402544,electronics.clocks,orient
8801105,electronics.telephone,nokia
6400379,computers.components.cpu,intel
6300254,appliances.kitchen.kettle,philips
2401612,appliances.kitchen.hood,elica
9100925,computers.peripherals.mouse,razer
18300199,accessories.bag,thule
5801742,electronics.audio.subwoofer,blam
6500907,computers.components.motherboard,gigabyte
5000481,appliances.sewing_machine,janome
8800814,electronics.telephone,maxvi
17800019,computers.desktop,thermaltake
2402774,appliances.kitchen.hood,akpo
5000719,appliances.sewing_machine,toyota
9100852,computers.peripherals.mouse,acme
28401044,accessories.bag,karya
2900989,appliances.kitchen.microwave,kaiser
21404274,electronics.clocks,casio
6600258,computers.components.memory,crucial
18900369,electronics.camera.photo,canon
4801998,electronics.audio.headphone,beats
1480774,computers.desktop,lenovo
1600345,computers.peripherals.printer,hp
3701039,appliances.environment.vacuum,polaris
18900211,electronics.camera.photo,canon
28300558,accessories.wallet,petek
2700750,appliances.kitchen.refrigerators,electrolux
6300446,appliances.kitchen.kettle,vitek
17800013,computers.desktop,aerocool
1600532,computers.peripherals.printer,epson
6302167,appliances.kitchen.kettle,tefal
6300287,appliances.kitchen.kettle,polaris
5000747,appliances.sewing_machine,janome
100001615,electronics.clocks,hanowa
8700299,appliances.personal.hair_cutter,maestro
29100082,appliances.personal.massager,gezatone
21400755,electronics.clocks,casio
9200745,computers.peripherals.keyboard,logitech
4501195,appliances.kitchen.hob,bosch
14300239,electronics.audio.music_tools.piano,kurzweil
2402248,appliances.kitchen.hood,akpo
28400289,accessories.bag,karya
11000157,appliances.kitchen.toster,smeg
3701373,appliances.environment.vacuum,gorenje
21407211,electronics.clocks,tissot
9200606,computers.peripherals.keyboard,genius
4600696,appliances.kitchen.dishwasher,whirlpool
6700651,computers.components.videocards,gigabyte
4803557,electronics.audio.headphone,hoco
28401201,accessories.bag,karya
3701038,appliances.environment.vacuum,polaris
4802257,electronics.audio.headphone,jbl
28300575,accessories.wallet,petek
9900402,electronics.video.projector,sony
2401068,appliances.kitchen.hood,elikor
11100259,appliances.personal.scales,smile
2402770,appliances.kitchen.hood,akpo
2402070,appliances.kitchen.hood,luxell
21402917,electronics.clocks,orient
1701427,computers.peripherals.monitor,qmax
4600635,appliances.kitchen.dishwasher,smeg
5801249,electronics.audio.subwoofer,pride
8800741,electronics.telephone,elari
9200512,computers.peripherals.keyboard,hyperx
2700548,appliances.kitchen.refrigerators,lg
28401388,accessories.bag,rieker
1004191,electronics.smartphone,xiaomi
22400191,electronics.audio.microphone,trust
25900006,computers.components.cooler,bona
4804018,electronics.audio.headphone,ipipoo
4802713,electronics.audio.headphone,creative
28400997,accessories.bag,picard
3800535,appliances.iron,greentek
18500054,electronics.tablet,xp-pen
22400133,electronics.audio.microphone,meike
52900158,accessories.bag,stanley
6201390,appliances.environment.air_heater,alteco
1003645,electronics.smartphone,nokia
3601342,appliances.kitchen.washer,midea
2800111,appliances.kitchen.refrigerators,leadbros
4502615,appliances.kitchen.hob,candy
11100147,appliances.personal.scales,galaxy
4804537,electronics.audio.headphone,fostex
6801128,computers.components.hdd,kingston
9101383,computers.peripherals.mouse,microsoft
6500917,computers.components.motherboard,asus
28401147,accessories.bag,karya
30901103,computers.components.cooler,aardwolf
1701348,computers.peripherals.monitor,dell
5801185,electronics.audio.subwoofer,kicker
2502283,appliances.kitchen.oven,hansa
21411043,electronics.clocks,skagen
21409269,electronics.clocks,casio
100003314,computers.peripherals.printer,canon
4201094,appliances.environment.air_conditioner,almacom
6301666,appliances.kitchen.kettle,polaris
1306725,computers.notebook,lenovo
3600955,appliances.kitchen.washer,beko
100018815,appliances.environment.vacuum,dyson
2701753,appliances.kitchen.refrigerators,haier
4501502,appliances.kitchen.hob,bosch
2501824,appliances.kitchen.oven,zanussi
21401355,electronics.clocks,casio
2702630,appliances.kitchen.refrigerators,midea
3701456,appliances.environment.vacuum,samsung
30900537,computers.components.cooler,pccooler
21404208,electronics.clocks,orient
28300264,accessories.wallet,karya
1305836,computers.notebook,dell
21407232,electronics.clocks,longines
1500368,computers.peripherals.printer,hp
21407696,electronics.clocks,casio
21411570,electronics.clocks,casio
100022400,computers.components.videocards,asrock
8700437,appliances.personal.hair_cutter,galaxy
6801397,computers.components.hdd,apacer
1701531,computers.peripherals.monitor,acer
6700898,computers.components.videocards,gigabyte
21407395,electronics.clocks,tissot
1307299,computers.notebook,dell
3701262,appliances.environment.vacuum,arnica
28300811,accessories.wallet,picard
22400116,electronics.audio.microphone,peavey
2900084,appliances.kitchen.microwave,panasonic
21400396,electronics.clocks,boccia
2900875,appliances.kitchen.microwave,smeg
21411605,electronics.clocks,cover
2502082,appliances.kitchen.oven,hotpoint-ariston
21407496,electronics.clocks,roamer
28401330,accessories.bag,karya
4400533,appliances.kitchen.coffee_machine,jura
28400287,accessories.bag,karya
4802035,electronics.audio.headphone,awei
3800892,appliances.iron,rowenta
11200472,appliances.personal.scales,unit
28401200,accessories.bag,karya
2700913,appliances.kitchen.refrigerators,pozis
3701499,appliances.environment.vacuum,vitek
3100580,appliances.kitchen.blender,philips
21411940,electronics.clocks,swatch
21407680,electronics.clocks,casio
4800045,electronics.audio.headphone,beats
9200342,computers.peripherals.keyboard,asus
1701059,computers.peripherals.monitor,qmax
21401555,electronics.clocks,casio
21405827,electronics.clocks,traser
4502460,appliances.kitchen.hob,maunfeld
2402051,appliances.kitchen.hood,hansa
22400059,electronics.audio.microphone,beyerdynamic
100010247,electronics.clocks,fossil
4502720,appliances.kitchen.hob,oasis
28400302,accessories.bag,karya
28400901,accessories.bag,moliabal
9200473,computers.peripherals.keyboard,ritmix
22400178,electronics.audio.microphone,sven
17800293,computers.desktop,chairman
1802069,electronics.video.tv,philips
52900026,accessories.bag,stanley
3801198,appliances.iron,galaxy
2701798,appliances.kitchen.refrigerators,hitachi
21411710,electronics.clocks,adriatica
29700034,accessories.umbrella,fabretti
21405586,electronics.clocks,skagen
21406897,electronics.clocks,adriatica
4502311,appliances.kitchen.hob,fornelli
11200317,appliances.personal.scales,vitek
5801314,electronics.audio.subwoofer,hertz
9000151,computers.peripherals.mouse,logitech
9200671,computers.peripherals.keyboard,redragon
4804313,electronics.audio.headphone,jbl
9200622,computers.peripherals.keyboard,wintek
6700748,computers.components.videocards,hp
1600365,computers.peripherals.printer,hp
100006501,computers.components.power_supply,chieftec
22400110,electronics.audio.microphone,shure
21407481,electronics.clocks,roamer
6601058,computers.components.memory,kingston
1701167,computers.peripherals.monitor,iiyama
4400587,appliances.kitchen.coffee_machine,philips
6301765,appliances.kitchen.kettle,galaxy
21407317,electronics.clocks,certina
14100331,electronics.audio.acoustic,fender
28401171,accessories.bag,karya
6601100,computers.components.memory,apacer
21409489,electronics.clocks,casio
21411020,electronics.clocks,diesel
28300887,accessories.wallet,coccinelle
3600534,appliances.kitchen.washer,hotpoint-ariston
6801134,computers.components.hdd,samsung
1701297,computers.peripherals.monitor,aoc
1003978,electronics.smartphone,oneplus
1003912,electronics.smartphone,samsung
4501175,appliances.kitchen.hob,gefest
4804105,electronics.audio.headphone,harper
21407478,electronics.clocks,roamer
3900266,appliances.environment.water_heater,ariston
1306427,computers.notebook,hp
21401292,electronics.clocks,casio
6201343,appliances.environment.air_heater,teplokryma
1401458,computers.desktop,hp
2402819,appliances.kitchen.hood,cata
2402785,appliances.kitchen.hood,deluxe
1201205,electronics.tablet,apple
6500968,computers.components.motherboard,colorful
9101642,computers.peripherals.mouse,logitech
6300676,appliances.kitchen.kettle,greentek
21403147,electronics.clocks,zinvo
2402692,appliances.kitchen.hood,gorenje
30900959,computers.components.cooler,thermaltake
4803978,electronics.audio.headphone,hp
1701230,computers.peripherals.monitor,aoc
22400183,electronics.audio.microphone,audio-technica
100004754,electronics.audio.headphone,rapoo
3600112,appliances.kitchen.washer,electrolux
21410188,electronics.clocks,orient
6701045,computers.components.videocards,sapphire
2702197,appliances.kitchen.refrigerators,cavanova
30900586,computers.components.cooler,corsair
6600520,computers.components.memory,geil
21401826,electronics.clocks,lorus
18300435,accessories.bag,xiaomi
4502599,appliances.kitchen.hob,candy
11100209,appliances.personal.scales,scarlett
4800052,electronics.audio.headphone,beats
6400177,computers.components.cpu,intel
18301068,accessories.bag,hama
2402714,appliances.kitchen.hood,kronasteel
21402822,electronics.clocks,orient
100014624,electronics.video.tv,shivaki
18301006,accessories.bag,xiaomi
2900773,appliances.kitchen.microwave,gorenje
21409623,electronics.clocks,oris
52900020,accessories.bag,stanley
14300329,electronics.audio.music_tools.piano,medeli
21411606,electronics.clocks,cover
3100485,appliances.kitchen.blender,smeg
3000139,appliances.kitchen.steam_cooker,ibili
4801406,electronics.audio.headphone,samsung
11600411,computers.desktop,trust
30901006,computers.components.cooler,id-cooling
21402526,electronics.clocks,seiko
1701429,computers.peripherals.monitor,smart
3701577,appliances.environment.vacuum,thomas
21403628,electronics.clocks,casio
2501979,appliances.kitchen.oven,dauscher
6300896,appliances.kitchen.kettle,panasonic
4501894,appliances.kitchen.hob,crown
21410900,electronics.clocks,swatch
100022219,computers.notebook,lenovo
21000023,accessories.bag,titan
1201288,electronics.tablet,apple
21405211,electronics.clocks,armani
11600363,computers.desktop,microlab
2502207,appliances.kitchen.oven,gorenje
21400764,electronics.clocks,casio
6800722,computers.components.hdd,seagate
29700025,accessories.umbrella,fabretti
5800094,electronics.audio.subwoofer,mystery
100022232,electronics.clocks,toro
4501369,appliances.kitchen.hob,dauscher
5100821,electronics.clocks,mykronoz
9200630,computers.peripherals.keyboard,thermaltake
6302231,appliances.kitchen.kettle,redmond
52900030,accessories.bag,stanley
21400018,electronics.clocks,casio
5100595,electronics.clocks,apple
8800559,electronics.telephone,nokia
4501149,appliances.kitchen.hob,indesit
30900563,computers.components.cooler,id-cooling
5801271,electronics.audio.subwoofer,morel
2702055,appliances.kitchen.refrigerators,stinol
5801295,electronics.audio.subwoofer,focal
1201537,electronics.tablet,bq
2400814,appliances.kitchen.hood,smeg
1003570,electronics.smartphone,xiaomi
2400740,appliances.kitchen.hood,gefest
21405844,electronics.clocks,casio
6201180,appliances.environment.air_heater,polaris
4501765,appliances.kitchen.hob,fagor
11700432,electronics.audio.acoustic,dynacord
2240031,electronics.audio.microphone,beyerdynamic
21401391,electronics.clocks,casio
4804340,electronics.audio.headphone,defender
8801014,electronics.telephone,nobby
2401745,appliances.kitchen.hood,midea
2402475,appliances.kitchen.hood,kronasteel
4803420,electronics.audio.headphone,meizu
4804298,electronics.audio.headphone,havit
30901114,computers.components.cooler,id-cooling
11700308,electronics.audio.acoustic,bose
21410377,electronics.clocks,certina
4800279,electronics.audio.headphone,logitech
3901164,appliances.environment.water_heater,ariston
21409390,electronics.clocks,casio
3701403,appliances.environment.vacuum,dauscher
32900145,accessories.bag,flambeau
52900178,accessories.bag,stanley
4804577,electronics.audio.headphone,ritmix
6701100,computers.components.videocards,msi
6500789,computers.components.motherboard,asus
1401752,computers.desktop,hp
21401289,electronics.clocks,casio
1480243,computers.desktop,hp
14100157,electronics.audio.acoustic,naranda
6600174,computers.components.memory,geil
9100364,computers.peripherals.mouse,genius
3601325,appliances.kitchen.washer,whirlpool
21406719,electronics.clocks,certina
1701369,computers.peripherals.monitor,smart
11700328,electronics.audio.acoustic,krk
2402276,appliances.kitchen.hood,akpo
2702431,appliances.kitchen.refrigerators,smeg
6701204,computers.components.videocards,gigabyte
30901189,computers.components.cooler,thermaltake
4800597,electronics.audio.headphone,samson
6300150,appliances.kitchen.kettle,philips
18900006,electronics.camera.photo,canon
1307126,computers.notebook,hp
4500794,appliances.kitchen.hob,whirlpool
6800757,computers.components.hdd,crucial
3701521,appliances.environment.vacuum,hoover
6701050,computers.components.videocards,asus
6600175,computers.components.memory,geil
9700333,computers.components.power_supply,thermaltake
21401480,electronics.clocks,casio
28401278,accessories.bag,karya
28300531,accessories.wallet,petek
100001158,appliances.kitchen.washer,midea
9700356,computers.components.power_supply,deepcool
4802566,electronics.audio.headphone,monster
3601019,appliances.kitchen.washer,bosch
28300355,accessories.wallet,petek
4502388,appliances.kitchen.hob,cata
1801427,electronics.video.tv,samsung
100014311,computers.components.cooler,pccooler
1701431,computers.peripherals.monitor,smart
28401228,accessories.bag,karya
6700732,computers.components.videocards,asus
3800353,appliances.iron,redmond
4803579,electronics.audio.headphone,plantronics
21403340,electronics.clocks,casio
1480716,computers.desktop,lenovo
2800464,appliances.kitchen.refrigerators,snowcap
5800848,electronics.audio.subwoofer,alpine
4201111,appliances.environment.air_conditioner,almacom
1004096,electronics.smartphone,bq
5800146,electronics.audio.subwoofer,alphard
5100428,electronics.clocks,garmin
9700141,computers.components.power_supply,aerocool
6301730,appliances.kitchen.kettle,smeg
6500535,computers.components.motherboard,asus
11000139,appliances.kitchen.toster,kitchenaid
6800017,computers.components.hdd,transcend
30900101,computers.components.cooler,deepcool
6200992,appliances.environment.air_heater,demark
5000787,appliances.sewing_machine,bernina
6400266,computers.components.cpu,amd
1701409,computers.peripherals.monitor,dell
14300315,electronics.audio.music_tools.piano,roland
4803365,electronics.audio.headphone,beats
18300461,accessories.bag,hp
4802996,electronics.audio.headphone,plantronics
2501802,appliances.kitchen.oven,whirlpool
2401991,appliances.kitchen.hood,maunfeld
21400867,electronics.clocks,casio
21800166,computers.peripherals.mouse,genius
21000020,accessories.bag,thule
4200951,appliances.environment.air_conditioner,gree
28400366,accessories.bag,karya
2701447,appliances.kitchen.refrigerators,liebherr
18500042,electronics.tablet,huion
30600086,appliances.environment.vacuum,stihl
5801315,electronics.audio.subwoofer,hertz
100003648,electronics.clocks,louiserard
4804356,electronics.audio.headphone,inkax
11100285,appliances.personal.scales,redmond
2900519,appliances.kitchen.microwave,zanussi
9101397,computers.peripherals.mouse,genius
14100203,electronics.audio.acoustic,cort
21407489,electronics.clocks,roamer
9900183,electronics.video.projector,viewsonic
4804529,electronics.audio.headphone,westone
2900797,appliances.kitchen.microwave,panasonic
10900139,appliances.kitchen.mixer,kitchenaid
21408718,electronics.clocks,casio
9200739,computers.peripherals.keyboard,gembird
9500013,computers.peripherals.camera,canyon
21409904,electronics.clocks,fossil
5100354,electronics.clocks,suunto
11000228,appliances.kitchen.toster,hottek
3900881,appliances.environment.water_heater,thermex
4803007,electronics.audio.headphone,sony
21411183,electronics.clocks,cover
28401494,accessories.bag,tonybellucci
21405070,electronics.clocks,fossil
6400150,computers.components.cpu,intel
6600729,computers.components.memory,hyperx
11100266,appliances.personal.scales,unit
9200500,computers.peripherals.keyboard,ritmix
22400014,electronics.audio.microphone,shure
4502657,appliances.kitchen.hob,gorenje
2701783,appliances.kitchen.refrigerators,artel
2500953,appliances.kitchen.oven,zanussi
28400125,accessories.bag,carpisa
4201600,appliances.environment.air_conditioner,gree
9200263,computers.peripherals.keyboard,cougar
21411898,electronics.clocks,pierrelannier
28300781,accessories.wallet,karya
100014122,appliances.kitchen.refrigerators,samsung
21401636,electronics.clocks,casio
28300815,accessories.wallet,picard
8700474,appliances.personal.hair_cutter,moser
2501068,appliances.kitchen.oven,delonghi
4200979,appliances.environment.air_conditioner,gree
6301965,appliances.kitchen.kettle,unit
6700794,computers.components.videocards,asus
100010279,electronics.clocks,aimoto
1600542,computers.peripherals.printer,samsung
1500190,computers.peripherals.printer,hp
21410915,electronics.clocks,swatch
21404553,electronics.clocks,casio
21406345,electronics.clocks,dkny
6800626,computers.components.hdd,seagate
2401055,appliances.kitchen.hood,turbo
6201342,appliances.environment.air_heater,karma
4804318,electronics.audio.headphone,jbl
4502347,appliances.kitchen.hob,smeg
21404715,electronics.clocks,orient
4200822,appliances.environment.air_conditioner,almacom
6400349,computers.components.cpu,intel
52900175,accessories.bag,dewalt
21405184,electronics.clocks,fossil
2701570,appliances.kitchen.refrigerators,electrolux
21410731,electronics.clocks,tissot
1306734,computers.notebook,lenovo
4803488,electronics.audio.headphone,panasonic
5000397,appliances.sewing_machine,elna
21400227,electronics.clocks,casio
6200363,appliances.environment.air_heater,master
9700149,computers.components.power_supply,corsair
18900370,electronics.camera.photo,canon
9200239,computers.peripherals.keyboard,steelseries
14300403,electronics.audio.music_tools.piano,roland
21407491,electronics.clocks,roamer
2500531,appliances.kitchen.oven,hansa
4804345,electronics.audio.headphone,huawei
1801598,electronics.video.tv,samsung
4502708,appliances.kitchen.hob,schaublorenz
2800281,appliances.kitchen.refrigerators,smeg
4803811,electronics.audio.headphone,meizu
21407507,electronics.clocks,roamer
9700252,computers.components.power_supply,thermaltake
6201320,appliances.environment.air_heater,alteco
28300251,accessories.wallet,picard
21401354,electronics.clocks,casio
21400726,electronics.clocks,swatch
3701582,appliances.environment.vacuum,hyundai
21403061,electronics.clocks,orient
21409664,electronics.clocks,tissot
1480662,computers.desktop,dell
5801083,electronics.audio.subwoofer,focal
4502109,appliances.kitchen.hob,gorenje
100018846,appliances.environment.air_conditioner,midea
21409718,electronics.clocks,zeppelin
6301908,appliances.kitchen.kettle,scarlett
21405254,electronics.clocks,armani
